 Format                 IAGA-2002                                    |
 Source of Data         Borok Geophysical Observatory(Russia)/IPGP   |
 Station Name           Borok                                        |
 IAGA Code              BOX                                          |
 Geodetic Latitude      58.070                                       |
 Geodetic Longitude     38.230                                       |
 Elevation              115.0                                        |
 Reported               XYZF                                         |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.2 second                                   |
 Data Interval Type     Filtered 1-minute (00:15 - 1:45)             |
 Data Type              variation                                    |
 # Vector 1-minute values are computed from 1-second values using    |
 # the INTERMAGNET gaussian filter centered on the minute.           |
 # Scalar 1-minute values are computed from 5-second values using    |
 # the INTERMAGNET gaussian filter centered on the minute.           |
 # This data file was created using INTERMAGNET data                 |
 # from the Paris GIN. These data were acquired                      |
 # from an INTERMAGNET reported data file.                           |
 # Final data will be available on the INTERMAGNET DVD               |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The conditions of use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
DATE       TIME         DOY     BOXX      BOXY      BOXZ      BOXF   |
2022-01-15 05:18:00.000 015     15064.13   3463.96  50766.46  53068.09
2022-01-15 05:19:00.000 015     15063.57   3464.03  50766.48  53067.98
2022-01-15 05:20:00.000 015     15063.45   3464.50  50766.58  53068.05
2022-01-15 05:21:00.000 015     15063.58   3465.18  50766.60  53068.20
2022-01-15 05:22:00.000 015     15064.03   3464.91  50766.65  53068.31
2022-01-15 05:23:00.000 015     15064.35   3464.36  50766.69  53068.37
2022-01-15 05:24:00.000 015     15064.15   3464.23  50766.63  53068.31
2022-01-15 05:25:00.000 015     15063.79   3464.52  50766.57  53068.23
2022-01-15 05:26:00.000 015     15064.43   3464.80  50766.59  53068.39
2022-01-15 05:27:00.000 015     15064.99   3463.50  50766.54  53068.42
2022-01-15 05:28:00.000 015     15064.49   3463.11  50766.58  53068.25
2022-01-15 05:29:00.000 015     15064.54   3463.41  50766.63  53068.32
2022-01-15 05:30:00.000 015     15064.64   3463.62  50766.69  53068.35
2022-01-15 05:31:00.000 015     15064.41   3463.43  50766.71  53068.30
2022-01-15 05:32:00.000 015     15064.03   3463.38  50766.73  53068.24
2022-01-15 05:33:00.000 015     15063.90   3463.50  50766.70  53068.20
2022-01-15 05:34:00.000 015     15063.65   3462.88  50766.77  53068.15
2022-01-15 05:35:00.000 015     15062.48   3463.76  50766.95  53067.98
2022-01-15 05:36:00.000 015     15062.10   3464.27  50767.04  53067.97
2022-01-15 05:37:00.000 015     15061.64   3464.47  50767.07  53067.87
2022-01-15 05:38:00.000 015     15061.33   3465.18  50767.15  53067.88
2022-01-15 05:39:00.000 015     15062.03   3465.09  50767.08  53068.03
2022-01-15 05:40:00.000 015     15062.06   3464.96  50767.03  53067.99
2022-01-15 05:41:00.000 015     15062.07   3464.81  50766.99  53067.96
2022-01-15 05:42:00.000 015     15061.99   3465.91  50766.87  53067.95
2022-01-15 05:43:00.000 015     15059.68   3467.14  50766.77  53067.20
2022-01-15 05:44:00.000 015     15064.62   3467.13  50766.39  53068.28
2022-01-15 05:45:00.000 015     15069.09   3464.60  50766.28  53069.28
2022-01-15 05:46:00.000 015     15070.37   3463.26  50766.42  53069.72
2022-01-15 05:47:00.000 015     15068.94   3463.19  50766.69  53069.59
2022-01-15 05:48:00.000 015     15065.88   3464.28  50766.81  53068.90
2022-01-15 05:49:00.000 015     15064.23   3465.82  50766.67  53068.36
2022-01-15 05:50:00.000 015     15064.96   3465.42  50766.47  53068.34
2022-01-15 05:51:00.000 015     15066.67   3462.09  50766.47  53068.61
2022-01-15 05:52:00.000 015     15061.69   3461.57  50766.67  53067.32
2022-01-15 05:53:00.000 015     15058.70   3466.65  50766.60  53066.70
2022-01-15 05:54:00.000 015     15059.11   3466.86  50766.24  53066.47
2022-01-15 05:55:00.000 015     15059.21   3467.30  50765.95  53066.22
2022-01-15 05:56:00.000 015     15058.60   3469.20  50765.72  53065.98
2022-01-15 05:57:00.000 015     15056.44   3470.87  50765.46  53065.26
2022-01-15 05:58:00.000 015     15056.65   3472.76  50765.11  53065.01
2022-01-15 05:59:00.000 015     15059.34   3472.73  50764.60  53065.38
2022-01-15 06:00:00.000 015     15062.24   3470.94  50764.37  53065.84
2022-01-15 06:01:00.000 015     15065.00   3469.56  50764.23  53066.42
2022-01-15 06:02:00.000 015     15067.82   3470.33  50764.14  53067.23
2022-01-15 06:03:00.000 015     15070.52   3467.07  50764.15  53067.82
2022-01-15 06:04:00.000 015     15072.29   3464.91  50764.31  53068.34
2022-01-15 06:05:00.000 015     15072.47   3463.04  50764.51  53068.50
2022-01-15 06:06:00.000 015     15070.18   3463.30  50764.68  53068.06
2022-01-15 06:07:00.000 015     15067.41   3464.99  50764.59  53067.32
2022-01-15 06:08:00.000 015     15066.92   3465.77  50764.34  53067.00
2022-01-15 06:09:00.000 015     15067.17   3465.04  50764.17  53066.81
2022-01-15 06:10:00.000 015     15068.04   3464.16  50764.07  53066.92
2022-01-15 06:11:00.000 015     15069.31   3463.14  50764.07  53067.12
2022-01-15 06:12:00.000 015     15069.19   3462.98  50764.12  53067.15
2022-01-15 06:13:00.000 015     15067.97   3462.00  50764.17  53066.79
2022-01-15 06:14:00.000 015     15065.00   3462.64  50764.13  53065.96
2022-01-15 06:15:00.000 015     15063.37   3463.43  50764.03  53065.43
2022-01-15 06:16:00.000 015     15065.63   3461.96  50763.87  53065.77
2022-01-15 06:17:00.000 015     15065.22   3463.38  50763.75  53065.68
2022-01-15 06:18:00.000 015     15063.90   3463.61  50763.70  53065.26
2022-01-15 06:19:00.000 015     15062.39   3464.40  50763.60  53064.82
2022-01-15 06:20:00.000 015     15061.45   3462.72  50763.62  53064.39
2022-01-15 06:21:00.000 015     15061.25   3461.64  50763.58  53064.25
2022-01-15 06:22:00.000 015     15061.93   3460.69  50763.65  53064.43
2022-01-15 06:23:00.000 015     15061.13   3460.34  50763.75  53064.32
2022-01-15 06:24:00.000 015     15059.82   3460.68  50763.81  53064.08
2022-01-15 06:25:00.000 015     15058.63   3460.84  50763.78  53063.74
2022-01-15 06:26:00.000 015     15058.70   3460.31  50763.82  53063.69
2022-01-15 06:27:00.000 015     15059.29   3460.39  50763.90  53063.94
2022-01-15 06:28:00.000 015     15059.56   3460.82  50763.93  53064.18
2022-01-15 06:29:00.000 015     15059.93   3460.78  50764.05  53064.33
2022-01-15 06:30:00.000 015     15059.62   3461.47  50764.16  53064.36
2022-01-15 06:31:00.000 015     15058.77   3461.84  50764.28  53064.21
2022-01-15 06:32:00.000 015     15059.26   3462.97  50764.28  53064.44
2022-01-15 06:33:00.000 015     15057.39   3463.11  50764.13  53063.79
2022-01-15 06:34:00.000 015     15057.48   3460.99  50764.13  53063.69
2022-01-15 06:35:00.000 015     15055.36   3461.95  50764.22  53063.20
2022-01-15 06:36:00.000 015     15053.75   3462.96  50764.17  53062.72
2022-01-15 06:37:00.000 015     15052.91   3464.19  50764.01  53062.45
2022-01-15 06:38:00.000 015     15054.88   3464.51  50764.01  53063.02
2022-01-15 06:39:00.000 015     15053.78   3465.76  50763.92  53062.77
2022-01-15 06:40:00.000 015     15051.46   3467.24  50763.76  53062.08
2022-01-15 06:41:00.000 015     15051.46   3467.16  50763.60  53061.94
2022-01-15 06:42:00.000 015     15051.87   3466.99  50763.48  53061.98
2022-01-15 06:43:00.000 015     15050.44   3467.09  50763.50  53061.52
2022-01-15 06:44:00.000 015     15053.29   3466.87  50763.60  53062.47
2022-01-15 06:45:00.000 015     15054.15   3463.18  50763.85  53062.68
2022-01-15 06:46:00.000 015     15052.53   3462.67  50764.15  53062.44
2022-01-15 06:47:00.000 015     15051.78   3463.54  50764.42  53062.51
2022-01-15 06:48:00.000 015     15051.46   3461.21  50764.58  53062.48
2022-01-15 06:49:00.000 015     15051.51   3461.15  50764.77  53062.63
2022-01-15 06:50:00.000 015     15053.83   3461.48  50764.68  53063.33
2022-01-15 06:51:00.000 015     15054.58   3460.74  50764.91  53063.70
2022-01-15 06:52:00.000 015     15054.43   3462.74  50765.19  53063.97
2022-01-15 06:53:00.000 015     15058.05   3460.97  50765.34  53064.98
2022-01-15 06:54:00.000 015     15057.38   3462.19  50765.50  53065.02
2022-01-15 06:55:00.000 015     15057.00   3461.50  50765.64  53064.99
2022-01-15 06:56:00.000 015     15056.20   3462.48  50765.62  53064.83
2022-01-15 06:57:00.000 015     15056.08   3459.89  50765.66  53064.71
2022-01-15 06:58:00.000 015     15055.62   3459.75  50765.71  53064.56
2022-01-15 06:59:00.000 015     15056.95   3459.50  50765.82  53065.01
2022-01-15 07:00:00.000 015     15055.82   3457.47  50765.85  53064.62
2022-01-15 07:01:00.000 015     15052.98   3461.21  50765.86  53064.12
2022-01-15 07:02:00.000 015     15051.79   3461.33  50765.65  53063.53
2022-01-15 07:03:00.000 015     15054.94   3460.29  50765.53  53064.26
2022-01-15 07:04:00.000 015     15057.21   3460.82  50765.54  53064.96
2022-01-15 07:05:00.000 015     15057.41   3463.20  50765.61  53065.24
2022-01-15 07:06:00.000 015     15056.32   3464.71  50765.66  53065.09
2022-01-15 07:07:00.000 015     15052.91   3465.26  50765.71  53064.14
2022-01-15 07:08:00.000 015     15050.59   3465.28  50765.44  53063.25
2022-01-15 07:09:00.000 015     15051.93   3464.48  50765.24  53063.35
2022-01-15 07:10:00.000 015     15053.66   3462.44  50765.14  53063.63
2022-01-15 07:11:00.000 015     15052.51   3461.61  50765.26  53063.43
2022-01-15 07:12:00.000 015     15053.33   3461.32  50765.47  53063.73
2022-01-15 07:13:00.000 015     15053.35   3463.05  50765.38  53063.86
2022-01-15 07:14:00.000 015     15052.75   3463.60  50765.30  53063.62
2022-01-15 07:15:00.000 015     15053.16   3463.27  50765.13  53063.55
2022-01-15 07:16:00.000 015     15054.98   3462.41  50765.12  53063.99
2022-01-15 07:17:00.000 015     15055.95   3461.29  50765.06  53064.20
2022-01-15 07:18:00.000 015     15055.37   3461.01  50765.18  53064.10
2022-01-15 07:19:00.000 015     15052.84   3461.36  50765.12  53063.37
2022-01-15 07:20:00.000 015     15050.75   3462.13  50764.92  53062.68
2022-01-15 07:21:00.000 015     15050.69   3461.41  50764.71  53062.33
2022-01-15 07:22:00.000 015     15051.26   3460.99  50764.47  53062.31
2022-01-15 07:23:00.000 015     15053.34   3458.63  50764.50  53062.75
2022-01-15 07:24:00.000 015     15055.43   3456.64  50764.79  53063.46
2022-01-15 07:25:00.000 015     15054.94   3455.57  50765.07  53063.56
2022-01-15 07:26:00.000 015     15054.65   3457.43  50765.15  53063.66
2022-01-15 07:27:00.000 015     15055.90   3458.84  50764.91  53063.85
2022-01-15 07:28:00.000 015     15057.61   3457.56  50764.81  53064.11
2022-01-15 07:29:00.000 015     15058.75   3456.57  50764.87  53064.41
2022-01-15 07:30:00.000 015     15060.45   3456.59  50764.92  53065.00
2022-01-15 07:31:00.000 015     15059.75   3454.01  50765.12  53064.90
2022-01-15 07:32:00.000 015     15057.49   3455.74  50765.31  53064.52
2022-01-15 07:33:00.000 015     15056.78   3455.76  50765.20  53064.24
2022-01-15 07:34:00.000 015     15053.42   3455.26  50765.10  53063.10
2022-01-15 07:35:00.000 015     15051.57   3455.14  50764.99  53062.50
2022-01-15 07:36:00.000 015     15051.21   3455.17  50764.96  53062.33
2022-01-15 07:37:00.000 015     15051.40   3456.09  50764.88  53062.38
2022-01-15 07:38:00.000 015     15051.29   3454.82  50764.89  53062.29
2022-01-15 07:39:00.000 015     15050.81   3455.25  50765.02  53062.30
2022-01-15 07:40:00.000 015     15049.60   3456.05  50764.97  53061.98
2022-01-15 07:41:00.000 015     15048.28   3457.95  50764.77  53061.57
2022-01-15 07:42:00.000 015     15048.49   3458.94  50764.41  53061.37
2022-01-15 07:43:00.000 015     15050.55   3456.65  50764.23  53061.60
2022-01-15 07:44:00.000 015     15053.34   3454.03  50764.40  53062.31
2022-01-15 07:45:00.000 015     15054.23   3453.69  50764.73  53062.91
2022-01-15 07:46:00.000 015     15054.89   3453.64  50765.16  53063.49
2022-01-15 07:47:00.000 015     15053.92   3457.25  50765.32  53063.62
2022-01-15 07:48:00.000 015     15052.67   3459.20  50765.20  53063.22
2022-01-15 07:49:00.000 015     15050.86   3458.27  50764.88  53062.34
2022-01-15 07:50:00.000 015     15049.01   3458.64  50764.60  53061.57
2022-01-15 07:51:00.000 015     15050.12   3458.41  50764.32  53061.61
2022-01-15 07:52:00.000 015     15052.78   3456.66  50764.25  53062.19
2022-01-15 07:53:00.000 015     15052.90   3455.21  50764.46  53062.30
2022-01-15 07:54:00.000 015     15051.87   3453.92  50764.81  53062.24
2022-01-15 07:55:00.000 015     15050.50   3454.50  50764.96  53062.11
2022-01-15 07:56:00.000 015     15050.04   3453.90  50765.06  53062.00
2022-01-15 07:57:00.000 015     15050.24   3454.12  50765.03  53062.05
2022-01-15 07:58:00.000 015     15051.17   3451.72  50765.04  53062.18
2022-01-15 07:59:00.000 015     15051.68   3451.03  50765.28  53062.47
2022-01-15 08:00:00.000 015     15051.69   3453.36  50765.45  53062.80
2022-01-15 08:01:00.000 015     15053.01   3454.27  50765.41  53063.18
2022-01-15 08:02:00.000 015     15052.39   3454.37  50765.29  53062.95
2022-01-15 08:03:00.000 015     15052.59   3454.66  50765.25  53063.02
2022-01-15 08:04:00.000 015     15053.35   3454.24  50765.29  53063.17
2022-01-15 08:05:00.000 015     15054.44   3453.38  50765.32  53063.39
2022-01-15 08:06:00.000 015     15055.31   3453.37  50765.38  53063.72
2022-01-15 08:07:00.000 015     15053.60   3453.18  50765.45  53063.31
2022-01-15 08:08:00.000 015     15051.66   3454.05  50765.50  53062.88
2022-01-15 08:09:00.000 015     15050.36   3454.96  50765.47  53062.48
2022-01-15 08:10:00.000 015     15049.35   3454.92  50765.40  53062.10
2022-01-15 08:11:00.000 015     15049.90   3454.06  50765.35  53062.21
2022-01-15 08:12:00.000 015     15050.98   3453.34  50765.53  53062.58
2022-01-15 08:13:00.000 015     15051.59   3453.12  50765.65  53062.94
2022-01-15 08:14:00.000 015     15051.80   3453.44  50765.85  53063.19
2022-01-15 08:15:00.000 015     15051.51   3453.48  50766.01  53063.22
2022-01-15 08:16:00.000 015     15050.37   3453.75  50766.03  53062.91
2022-01-15 08:17:00.000 015     15050.15   3453.49  50765.97  53062.81
2022-01-15 08:18:00.000 015     15050.72   3453.55  50765.96  53062.92
2022-01-15 08:19:00.000 015     15052.31   3452.56  50765.94  53063.31
2022-01-15 08:20:00.000 015     15052.99   3452.15  50766.02  53063.55
2022-01-15 08:21:00.000 015     15052.98   3450.49  50766.18  53063.63
2022-01-15 08:22:00.000 015     15051.55   3449.64  50766.44  53063.47
2022-01-15 08:23:00.000 015     15048.89   3450.94  50766.67  53062.97
2022-01-15 08:24:00.000 015     15050.36   3451.94  50766.71  53063.45
2022-01-15 08:25:00.000 015     15052.37   3453.06  50766.61  53064.03
2022-01-15 08:26:00.000 015     15052.81   3452.71  50766.81  53064.28
2022-01-15 08:27:00.000 015     15053.77   3452.38  50766.82  53064.59
2022-01-15 08:28:00.000 015     15055.23   3451.47  50766.91  53065.01
2022-01-15 08:29:00.000 015     15055.80   3450.29  50767.00  53065.24
2022-01-15 08:30:00.000 015     15054.93   3449.18  50767.11  53065.09
2022-01-15 08:31:00.000 015     15053.00   3449.74  50767.33  53064.69
2022-01-15 08:32:00.000 015     15051.57   3451.30  50767.18  53064.32
2022-01-15 08:33:00.000 015     15051.65   3451.07  50766.98  53064.12
2022-01-15 08:34:00.000 015     15052.73   3449.72  50766.87  53064.25
2022-01-15 08:35:00.000 015     15054.78   3448.73  50767.06  53064.86
2022-01-15 08:36:00.000 015     15055.48   3448.42  50767.28  53065.22
2022-01-15 08:37:00.000 015     15054.39   3448.44  50767.32  53064.98
2022-01-15 08:38:00.000 015     15055.14   3447.28  50767.33  53065.18
2022-01-15 08:39:00.000 015     15053.83   3447.48  50767.36  53064.93
2022-01-15 08:40:00.000 015     15051.70   3447.87  50767.49  53064.46
2022-01-15 08:41:00.000 015     15049.25   3448.02  50767.43  53063.69
2022-01-15 08:42:00.000 015     15048.07   3446.06  50767.45  53063.16
2022-01-15 08:43:00.000 015     15047.04   3446.17  50767.59  53063.07
2022-01-15 08:44:00.000 015     15046.18   3448.96  50767.58  53063.01
2022-01-15 08:45:00.000 015     15046.29   3451.18  50767.33  53062.90
2022-01-15 08:46:00.000 015     15048.86   3449.48  50767.08  53063.27
2022-01-15 08:47:00.000 015     15049.03   3449.03  50767.10  53063.26
2022-01-15 08:48:00.000 015     15050.89   3447.92  50767.14  53063.75
2022-01-15 08:49:00.000 015     15051.60   3446.84  50767.31  53064.06
2022-01-15 08:50:00.000 015     15050.59   3449.47  50767.29  53064.01
2022-01-15 08:51:00.000 015     15050.93   3447.68  50767.29  53063.95
2022-01-15 08:52:00.000 015     15052.18   3447.82  50767.44  53064.40
2022-01-15 08:53:00.000 015     15052.29   3449.91  50767.46  53064.63
2022-01-15 08:54:00.000 015     15050.57   3450.60  50767.29  53064.09
2022-01-15 08:55:00.000 015     15049.33   3450.96  50767.07  53063.54
2022-01-15 08:56:00.000 015     15047.96   3451.30  50766.91  53062.95
2022-01-15 08:57:00.000 015     15049.85   3449.53  50766.80  53063.25
2022-01-15 08:58:00.000 015     15050.64   3449.10  50766.82  53063.57
2022-01-15 08:59:00.000 015     15050.10   3448.37  50767.11  53063.61
2022-01-15 09:00:00.000 015     15049.66   3449.28  50767.39  53063.77
2022-01-15 09:01:00.000 015     15051.91   3447.98  50767.52  53064.45
2022-01-15 09:02:00.000 015     15051.38   3448.74  50767.63  53064.47
2022-01-15 09:03:00.000 015     15049.63   3449.10  50767.71  53064.05
2022-01-15 09:04:00.000 015     15048.89   3449.24  50767.76  53063.84
2022-01-15 09:05:00.000 015     15049.10   3449.80  50767.75  53063.93
2022-01-15 09:06:00.000 015     15049.02   3449.58  50767.68  53063.83
2022-01-15 09:07:00.000 015     15049.49   3449.39  50767.56  53063.90
2022-01-15 09:08:00.000 015     15051.17   3449.10  50767.51  53064.28
2022-01-15 09:09:00.000 015     15050.60   3448.75  50767.52  53064.09
2022-01-15 09:10:00.000 015     15050.75   3449.35  50767.55  53064.16
2022-01-15 09:11:00.000 015     15051.56   3450.03  50767.40  53064.37
2022-01-15 09:12:00.000 015     15051.87   3450.17  50767.27  53064.39
2022-01-15 09:13:00.000 015     15052.41   3449.44  50767.27  53064.50
2022-01-15 09:14:00.000 015     15052.45   3448.85  50767.44  53064.55
2022-01-15 09:15:00.000 015     15052.52   3449.00  50767.60  53064.70
2022-01-15 09:16:00.000 015     15052.45   3449.35  50767.69  53064.82
2022-01-15 09:17:00.000 015     15052.45   3449.17  50767.71  53064.87
2022-01-15 09:18:00.000 015     15052.12   3449.19  50767.83  53064.83
2022-01-15 09:19:00.000 015     15051.71   3449.56  50767.85  53064.80
2022-01-15 09:20:00.000 015     15051.81   3449.49  50767.89  53064.85
2022-01-15 09:21:00.000 015     15051.60   3449.42  50767.76  53064.76
2022-01-15 09:22:00.000 015     15051.67   3449.43  50767.84  53064.76
2022-01-15 09:23:00.000 015     15051.62   3450.04  50767.87  53064.77
2022-01-15 09:24:00.000 015     15051.82   3450.03  50767.80  53064.82
2022-01-15 09:25:00.000 015     15051.72   3450.18  50767.84  53064.78
2022-01-15 09:26:00.000 015     15052.13   3449.92  50767.81  53064.87
2022-01-15 09:27:00.000 015     15051.73   3450.21  50767.77  53064.79
2022-01-15 09:28:00.000 015     15051.57   3449.54  50767.81  53064.72
2022-01-15 09:29:00.000 015     15052.05   3448.63  50767.83  53064.83
2022-01-15 09:30:00.000 015     15052.21   3449.70  50767.90  53064.98
2022-01-15 09:31:00.000 015     15052.14   3449.38  50767.93  53064.96
2022-01-15 09:32:00.000 015     15052.13   3448.86  50768.02  53065.01
2022-01-15 09:33:00.000 015     15052.87   3448.80  50768.15  53065.30
2022-01-15 09:34:00.000 015     15053.61   3448.57  50768.16  53065.55
2022-01-15 09:35:00.000 015     15054.02   3448.15  50768.14  53065.68
2022-01-15 09:36:00.000 015     15054.06   3448.43  50768.19  53065.77
2022-01-15 09:37:00.000 015     15053.98   3448.66  50768.16  53065.80
2022-01-15 09:38:00.000 015     15053.70   3447.49  50768.21  53065.72
2022-01-15 09:39:00.000 015     15053.53   3446.37  50768.35  53065.68
2022-01-15 09:40:00.000 015     15053.40   3446.70  50768.51  53065.79
2022-01-15 09:41:00.000 015     15053.16   3446.34  50768.63  53065.78
2022-01-15 09:42:00.000 015     15053.36   3446.70  50768.66  53065.93
2022-01-15 09:43:00.000 015     15052.82   3445.46  50768.70  53065.72
2022-01-15 09:44:00.000 015     15052.60   3445.38  50768.73  53065.68
2022-01-15 09:45:00.000 015     15053.73   3445.37  50768.74  53065.99
2022-01-15 09:46:00.000 015     15054.70   3444.88  50768.69  53066.22
2022-01-15 09:47:00.000 015     15055.80   3444.56  50768.68  53066.52
2022-01-15 09:48:00.000 015     15056.25   3444.78  50768.70  53066.68
2022-01-15 09:49:00.000 015     15055.73   3444.93  50768.69  53066.54
2022-01-15 09:50:00.000 015     15055.43   3444.94  50768.68  53066.39
2022-01-15 09:51:00.000 015     15055.62   3444.53  50768.68  53066.37
2022-01-15 09:52:00.000 015     15057.13   3444.25  50768.63  53066.73
2022-01-15 09:53:00.000 015     15057.24   3444.11  50768.65  53066.78
2022-01-15 09:54:00.000 015     15057.21   3444.21  50768.72  53066.81
2022-01-15 09:55:00.000 015     15056.81   3444.70  50768.71  53066.73
2022-01-15 09:56:00.000 015     15056.35   3445.47  50768.62  53066.59
2022-01-15 09:57:00.000 015     15056.58   3445.67  50768.50  53066.56
2022-01-15 09:58:00.000 015     15056.48   3445.50  50768.44  53066.46
2022-01-15 09:59:00.000 015     15057.16   3444.77  50768.39  53066.56
2022-01-15 10:00:00.000 015     15058.58   3443.52  50768.45  53066.94
2022-01-15 10:01:00.000 015     15060.11   3442.58  50768.65  53067.51
2022-01-15 10:02:00.000 015     15060.45   3442.18  50768.83  53067.81
2022-01-15 10:03:00.000 015     15060.65   3442.57  50769.07  53068.04
2022-01-15 10:04:00.000 015     15057.55   3444.42  50768.99  53067.39
2022-01-15 10:05:00.000 015     15053.61   3446.53  50768.83  53066.18
2022-01-15 10:06:00.000 015     15052.95   3447.54  50768.43  53065.68
2022-01-15 10:07:00.000 015     15053.47   3446.99  50768.14  53065.44
2022-01-15 10:08:00.000 015     15052.92   3447.42  50767.91  53065.13
2022-01-15 10:09:00.000 015     15055.48   3446.02  50767.91  53065.71
2022-01-15 10:10:00.000 015     15058.16   3444.52  50768.07  53066.59
2022-01-15 10:11:00.000 015     15057.94   3444.08  50768.41  53066.78
2022-01-15 10:12:00.000 015     15056.37   3444.75  50768.55  53066.54
2022-01-15 10:13:00.000 015     15055.86   3444.85  50768.57  53066.38
2022-01-15 10:14:00.000 015     15057.30   3444.39  50768.49  53066.67
2022-01-15 10:15:00.000 015     15057.45   3444.54  50768.47  53066.72
2022-01-15 10:16:00.000 015     15056.52   3444.72  50768.48  53066.43
2022-01-15 10:17:00.000 015     15054.84   3445.18  50768.36  53065.93
2022-01-15 10:18:00.000 015     15056.71   3444.11  50768.31  53066.32
2022-01-15 10:19:00.000 015     15059.00   3443.38  50768.36  53066.90
2022-01-15 10:20:00.000 015     15062.87   3442.90  50768.58  53068.26
2022-01-15 10:21:00.000 015     15065.80   3443.52  50768.89  53069.43
2022-01-15 10:22:00.000 015     15068.92   3445.06  50769.11  53070.64
2022-01-15 10:23:00.000 015     15069.56   3445.52  50769.29  53070.98
2022-01-15 10:24:00.000 015     15068.23   3445.31  50769.35  53070.70
2022-01-15 10:25:00.000 015     15064.17   3447.95  50769.36  53069.81
2022-01-15 10:26:00.000 015     15059.10   3448.83  50769.15  53068.21
2022-01-15 10:27:00.000 015     15056.61   3449.75  50768.95  53067.33
2022-01-15 10:28:00.000 015     15055.74   3447.53  50768.73  53066.64
2022-01-15 10:29:00.000 015     15055.90   3446.09  50768.59  53066.55
2022-01-15 10:30:00.000 015     15057.43   3445.00  50768.69  53066.89
2022-01-15 10:31:00.000 015     15057.82   3444.30  50768.73  53067.04
2022-01-15 10:32:00.000 015     15057.37   3444.57  50768.85  53067.08
2022-01-15 10:33:00.000 015     15057.11   3445.19  50768.86  53067.04
2022-01-15 10:34:00.000 015     15057.04   3445.61  50768.81  53067.10
2022-01-15 10:35:00.000 015     15057.75   3445.80  50768.77  53067.25
2022-01-15 10:36:00.000 015     15057.48   3446.22  50768.74  53067.14
2022-01-15 10:37:00.000 015     15057.86   3446.44  50768.63  53067.15
2022-01-15 10:38:00.000 015     15059.34   3446.43  50768.46  53067.45
2022-01-15 10:39:00.000 015     15060.07   3446.61  50768.36  53067.60
2022-01-15 10:40:00.000 015     15060.32   3446.91  50768.25  53067.63
2022-01-15 10:41:00.000 015     15060.80   3446.53  50768.26  53067.69
2022-01-15 10:42:00.000 015     15062.06   3447.27  50768.19  53068.02
2022-01-15 10:43:00.000 015     15062.61   3448.55  50768.12  53068.16
2022-01-15 10:44:00.000 015     15061.78   3449.35  50768.01  53067.84
2022-01-15 10:45:00.000 015     15063.79   3449.51  50767.93  53068.33
2022-01-15 10:46:00.000 015     15066.62   3449.53  50767.85  53069.04
2022-01-15 10:47:00.000 015     15068.22   3450.30  50767.83  53069.47
2022-01-15 10:48:00.000 015     15069.63   3451.06  50767.77  53069.88
2022-01-15 10:49:00.000 015     15071.87   3451.78  50767.74  53070.57
2022-01-15 10:50:00.000 015     15073.80   3451.89  50767.76  53071.25
2022-01-15 10:51:00.000 015     15073.64   3450.31  50767.95  53071.28
2022-01-15 10:52:00.000 015     15073.73   3448.09  50768.24  53071.43
2022-01-15 10:53:00.000 015     15074.88   3447.29  50768.51  53072.05
2022-01-15 10:54:00.000 015     15074.14   3448.30  50768.78  53072.18
2022-01-15 10:55:00.000 015     15070.28   3449.98  50768.87  53071.31
2022-01-15 10:56:00.000 015     15067.53   3449.83  50768.83  53070.44
2022-01-15 10:57:00.000 015     15065.99   3449.40  50768.71  53069.88
2022-01-15 10:58:00.000 015     15065.47   3449.33  50768.72  53069.70
2022-01-15 10:59:00.000 015     15064.75   3448.87  50768.67  53069.39
2022-01-15 11:00:00.000 015     15066.10   3449.20  50768.63  53069.76
2022-01-15 11:01:00.000 015     15067.22   3449.40  50768.62  53070.09
2022-01-15 11:02:00.000 015     15068.19   3449.03  50768.69  53070.41
2022-01-15 11:03:00.000 015     15068.24   3449.46  50768.78  53070.58
2022-01-15 11:04:00.000 015     15067.57   3450.33  50768.82  53070.47
2022-01-15 11:05:00.000 015     15066.75   3450.79  50768.79  53070.20
2022-01-15 11:06:00.000 015     15066.11   3451.11  50768.66  53069.94
2022-01-15 11:07:00.000 015     15066.25   3450.87  50768.57  53069.85
2022-01-15 11:08:00.000 015     15067.92   3451.30  50768.54  53070.31
2022-01-15 11:09:00.000 015     15068.70   3452.06  50768.52  53070.60
2022-01-15 11:10:00.000 015     15069.31   3452.07  50768.46  53070.76
2022-01-15 11:11:00.000 015     15069.98   3451.61  50768.58  53070.95
2022-01-15 11:12:00.000 015     15069.85   3450.64  50768.76  53070.97
2022-01-15 11:13:00.000 015     15069.09   3450.41  50768.80  53070.84
2022-01-15 11:14:00.000 015     15069.81   3450.61  50768.94  53071.18
2022-01-15 11:15:00.000 015     15070.40   3450.90  50768.96  53071.42
2022-01-15 11:16:00.000 015     15069.89   3451.80  50768.98  53071.32
2022-01-15 11:17:00.000 015     15069.38   3451.67  50768.92  53071.12
2022-01-15 11:18:00.000 015     15069.74   3451.16  50768.94  53071.16
2022-01-15 11:19:00.000 015     15068.12   3451.90  50768.94  53070.80
2022-01-15 11:20:00.000 015     15066.11   3451.67  50768.81  53070.10
