 Format                 IAGA-2002                                    |
 Source of Data         Instituto Geografico Nacional (Spain)        |
 Station Name           Guimar - Tenerife                            |
 IAGA Code              GUI                                          |
 Geodetic Latitude      28.317                                       |
 Geodetic Longitude     343.560                                      |
 Elevation              868                                          |
 Reported               XYZF                                         |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.0078125 seconds                            |
 Data Interval Type     Filtered 1-minute (00:15-01:45)              |
 Data Type              variation                                    |
 # INTERMAGNET Gaussian filter applied for 1-second data             |
 # This data file was created using INTERMAGNET data from Paris GIN. |
 # Final data will be available on the INTERMAGNET DVD.              |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The conditions of use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
DATE       TIME         DOY     GUIX      GUIY      GUIZ      GUIF   |
2022-01-15 04:58:00.000 015     27621.26  -3114.05  22524.86  35952.74
2022-01-15 04:59:00.000 015     27621.09  -3114.32  22524.89  35952.65
2022-01-15 05:00:00.000 015     27621.26  -3114.39  22524.88  35952.75
2022-01-15 05:01:00.000 015     27621.28  -3114.60  22524.92  35952.81
2022-01-15 05:02:00.000 015     27621.57  -3115.01  22524.97  35953.14
2022-01-15 05:03:00.000 015     27621.71  -3115.37  22525.05  35953.33
2022-01-15 05:04:00.000 015     27621.88  -3115.65  22525.13  35953.52
2022-01-15 05:05:00.000 015     27622.51  -3116.22  22525.31  35954.15
2022-01-15 05:06:00.000 015     27622.60  -3116.99  22525.49  35954.41
2022-01-15 05:07:00.000 015     27622.53  -3117.38  22525.52  35954.40
2022-01-15 05:08:00.000 015     27622.37  -3117.63  22525.55  35954.29
2022-01-15 05:09:00.000 015     27622.30  -3117.75  22525.53  35954.21
2022-01-15 05:10:00.000 015     27622.33  -3117.71  22525.39  35954.15
2022-01-15 05:11:00.000 015     27622.30  -3117.74  22525.28  35954.09
2022-01-15 05:12:00.000 015     27622.41  -3117.69  22525.20  35954.08
2022-01-15 05:13:00.000 015     27622.59  -3117.69  22525.15  35954.20
2022-01-15 05:14:00.000 015     27622.66  -3117.73  22525.08  35954.22
2022-01-15 05:15:00.000 015     27622.73  -3117.59  22524.93  35954.19
2022-01-15 05:16:00.000 015     27622.64  -3117.47  22524.83  35954.05
2022-01-15 05:17:00.000 015     27622.51  -3117.26  22524.71  35953.83
2022-01-15 05:18:00.000 015     27622.51  -3116.97  22524.50  35953.65
2022-01-15 05:19:00.000 015     27622.55  -3116.72  22524.31  35953.55
2022-01-15 05:20:00.000 015     27622.68  -3116.43  22524.16  35953.56
2022-01-15 05:21:00.000 015     27622.75  -3116.10  22524.02  35953.48
2022-01-15 05:22:00.000 015     27622.88  -3115.86  22523.87  35953.51
2022-01-15 05:23:00.000 015     27622.94  -3115.62  22523.79  35953.47
2022-01-15 05:24:00.000 015     27622.99  -3115.44  22523.66  35953.43
2022-01-15 05:25:00.000 015     27623.10  -3115.33  22523.67  35953.44
2022-01-15 05:26:00.000 015     27623.25  -3115.12  22523.53  35953.48
2022-01-15 05:27:00.000 015     27623.44  -3115.05  22523.52  35953.63
2022-01-15 05:28:00.000 015     27623.56  -3115.18  22523.51  35953.75
2022-01-15 05:29:00.000 015     27623.54  -3115.25  22523.55  35953.77
2022-01-15 05:30:00.000 015     27623.53  -3115.46  22523.57  35953.76
2022-01-15 05:31:00.000 015     27623.54  -3115.59  22523.54  35953.77
2022-01-15 05:32:00.000 015     27623.45  -3115.66  22523.54  35953.72
2022-01-15 05:33:00.000 015     27623.50  -3115.62  22523.50  35953.75
2022-01-15 05:34:00.000 015     27623.71  -3115.72  22523.50  35953.92
2022-01-15 05:35:00.000 015     27623.88  -3115.70  22523.52  35954.04
2022-01-15 05:36:00.000 015     27624.07  -3115.57  22523.50  35954.19
2022-01-15 05:37:00.000 015     27624.20  -3115.57  22523.51  35954.24
2022-01-15 05:38:00.000 015     27624.19  -3115.36  22523.43  35954.21
2022-01-15 05:39:00.000 015     27624.29  -3115.23  22523.40  35954.22
2022-01-15 05:40:00.000 015     27624.37  -3115.10  22523.35  35954.26
2022-01-15 05:41:00.000 015     27624.33  -3115.01  22523.32  35954.20
2022-01-15 05:42:00.000 015     27624.32  -3114.96  22523.23  35954.14
2022-01-15 05:43:00.000 015     27623.61  -3114.91  22523.17  35953.51
2022-01-15 05:44:00.000 015     27623.22  -3114.20  22522.86  35952.98
2022-01-15 05:45:00.000 015     27623.11  -3113.85  22522.70  35952.78
2022-01-15 05:46:00.000 015     27623.14  -3113.75  22522.66  35952.78
2022-01-15 05:47:00.000 015     27623.36  -3113.81  22522.68  35952.97
2022-01-15 05:48:00.000 015     27623.44  -3113.85  22522.69  35953.05
2022-01-15 05:49:00.000 015     27623.48  -3113.75  22522.67  35953.05
2022-01-15 05:50:00.000 015     27623.78  -3113.74  22522.75  35953.33
2022-01-15 05:51:00.000 015     27624.45  -3114.06  22522.93  35953.99
2022-01-15 05:52:00.000 015     27624.50  -3114.79  22523.20  35954.24
2022-01-15 05:53:00.000 015     27624.61  -3114.46  22523.15  35954.29
2022-01-15 05:54:00.000 015     27624.85  -3113.95  22523.06  35954.38
2022-01-15 05:55:00.000 015     27625.05  -3113.62  22523.01  35954.48
2022-01-15 05:56:00.000 015     27625.23  -3113.16  22522.88  35954.48
2022-01-15 05:57:00.000 015     27625.27  -3112.58  22522.73  35954.40
2022-01-15 05:58:00.000 015     27625.06  -3111.75  22522.42  35954.02
2022-01-15 05:59:00.000 015     27625.05  -3110.96  22522.19  35953.81
2022-01-15 06:00:00.000 015     27625.01  -3110.46  22522.04  35953.63
2022-01-15 06:01:00.000 015     27624.93  -3109.84  22521.87  35953.41
2022-01-15 06:02:00.000 015     27625.06  -3109.30  22521.75  35953.40
2022-01-15 06:03:00.000 015     27625.30  -3109.18  22521.76  35953.58
2022-01-15 06:04:00.000 015     27625.44  -3109.15  22521.82  35953.71
2022-01-15 06:05:00.000 015     27625.70  -3109.19  22521.94  35953.97
2022-01-15 06:06:00.000 015     27625.86  -3109.24  22522.10  35954.22
2022-01-15 06:07:00.000 015     27626.02  -3109.32  22522.15  35954.36
2022-01-15 06:08:00.000 015     27626.30  -3109.35  22522.26  35954.69
2022-01-15 06:09:00.000 015     27626.75  -3109.49  22522.40  35955.13
2022-01-15 06:10:00.000 015     27627.10  -3109.72  22522.54  35955.49
2022-01-15 06:11:00.000 015     27627.46  -3110.03  22522.76  35955.91
2022-01-15 06:12:00.000 015     27627.56  -3110.40  22522.94  35956.10
2022-01-15 06:13:00.000 015     27627.53  -3110.81  22523.10  35956.22
2022-01-15 06:14:00.000 015     27627.42  -3111.03  22523.13  35956.21
2022-01-15 06:15:00.000 015     27627.33  -3111.01  22523.18  35956.13
2022-01-15 06:16:00.000 015     27627.34  -3110.89  22523.14  35956.14
2022-01-15 06:17:00.000 015     27627.39  -3111.04  22523.18  35956.21
2022-01-15 06:18:00.000 015     27627.41  -3111.12  22523.25  35956.26
2022-01-15 06:19:00.000 015     27627.16  -3111.13  22523.32  35956.06
2022-01-15 06:20:00.000 015     27627.13  -3111.14  22523.29  35956.04
2022-01-15 06:21:00.000 015     27627.09  -3111.10  22523.25  35955.99
2022-01-15 06:22:00.000 015     27627.01  -3111.31  22523.30  35955.96
2022-01-15 06:23:00.000 015     27626.94  -3111.60  22523.39  35955.99
2022-01-15 06:24:00.000 015     27626.81  -3111.92  22523.49  35955.95
2022-01-15 06:25:00.000 015     27626.68  -3112.13  22523.58  35955.89
2022-01-15 06:26:00.000 015     27626.58  -3112.29  22523.59  35955.86
2022-01-15 06:27:00.000 015     27626.44  -3112.49  22523.65  35955.85
2022-01-15 06:28:00.000 015     27626.31  -3112.83  22523.78  35955.80
2022-01-15 06:29:00.000 015     27626.12  -3113.06  22523.78  35955.67
2022-01-15 06:30:00.000 015     27626.05  -3113.24  22523.81  35955.66
2022-01-15 06:31:00.000 015     27625.80  -3113.31  22523.80  35955.52
2022-01-15 06:32:00.000 015     27625.73  -3113.41  22523.82  35955.47
2022-01-15 06:33:00.000 015     27625.54  -3113.56  22523.83  35955.31
2022-01-15 06:34:00.000 015     27625.49  -3113.58  22523.84  35955.32
2022-01-15 06:35:00.000 015     27625.31  -3113.71  22523.91  35955.23
2022-01-15 06:36:00.000 015     27624.99  -3113.71  22523.90  35955.01
2022-01-15 06:37:00.000 015     27624.54  -3113.80  22523.82  35954.61
2022-01-15 06:38:00.000 015     27624.73  -3113.39  22523.71  35954.62
2022-01-15 06:39:00.000 015     27624.93  -3112.99  22523.72  35954.78
2022-01-15 06:40:00.000 015     27624.92  -3112.71  22523.67  35954.69
2022-01-15 06:41:00.000 015     27624.97  -3112.37  22523.54  35954.64
2022-01-15 06:42:00.000 015     27624.86  -3112.33  22523.54  35954.49
2022-01-15 06:43:00.000 015     27624.66  -3112.40  22523.63  35954.38
2022-01-15 06:44:00.000 015     27624.76  -3112.47  22523.62  35954.51
2022-01-15 06:45:00.000 015     27625.01  -3112.96  22523.86  35954.84
2022-01-15 06:46:00.000 015     27624.86  -3113.40  22523.99  35954.85
2022-01-15 06:47:00.000 015     27624.72  -3113.45  22524.03  35954.80
2022-01-15 06:48:00.000 015     27625.07  -3113.54  22524.15  35955.14
2022-01-15 06:49:00.000 015     27625.13  -3113.51  22524.16  35955.23
2022-01-15 06:50:00.000 015     27625.24  -3113.59  22524.16  35955.34
2022-01-15 06:51:00.000 015     27625.27  -3113.88  22524.35  35955.44
2022-01-15 06:52:00.000 015     27625.23  -3113.93  22524.34  35955.42
2022-01-15 06:53:00.000 015     27625.48  -3113.86  22524.33  35955.59
2022-01-15 06:54:00.000 015     27625.35  -3114.14  22524.38  35955.57
2022-01-15 06:55:00.000 015     27625.40  -3114.30  22524.47  35955.64
2022-01-15 06:56:00.000 015     27625.23  -3114.53  22524.47  35955.52
2022-01-15 06:57:00.000 015     27625.42  -3114.83  22524.61  35955.79
2022-01-15 06:58:00.000 015     27625.35  -3115.06  22524.68  35955.81
2022-01-15 06:59:00.000 015     27625.62  -3115.28  22524.78  35956.08
2022-01-15 07:00:00.000 015     27625.92  -3115.71  22524.95  35956.42
2022-01-15 07:01:00.000 015     27625.82  -3116.12  22525.00  35956.44
2022-01-15 07:02:00.000 015     27625.58  -3116.21  22525.03  35956.27
2022-01-15 07:03:00.000 015     27625.69  -3116.02  22524.96  35956.32
2022-01-15 07:04:00.000 015     27625.83  -3115.82  22524.90  35956.36
2022-01-15 07:05:00.000 015     27625.97  -3115.60  22524.86  35956.41
2022-01-15 07:06:00.000 015     27626.03  -3115.51  22524.81  35956.40
2022-01-15 07:07:00.000 015     27626.01  -3115.85  22524.85  35956.45
2022-01-15 07:08:00.000 015     27625.94  -3116.08  22524.96  35956.43
2022-01-15 07:09:00.000 015     27625.96  -3116.05  22524.96  35956.49
2022-01-15 07:10:00.000 015     27626.17  -3116.12  22524.92  35956.63
2022-01-15 07:11:00.000 015     27626.43  -3116.25  22524.97  35956.88
2022-01-15 07:12:00.000 015     27626.64  -3116.07  22524.93  35957.04
2022-01-15 07:13:00.000 015     27626.75  -3115.86  22524.89  35957.08
2022-01-15 07:14:00.000 015     27627.02  -3115.40  22524.77  35957.20
2022-01-15 07:15:00.000 015     27627.56  -3114.66  22524.60  35957.43
2022-01-15 07:16:00.000 015     27628.10  -3114.01  22524.46  35957.73
2022-01-15 07:17:00.000 015     27628.56  -3113.62  22524.40  35958.01
2022-01-15 07:18:00.000 015     27628.64  -3113.55  22524.38  35958.04
2022-01-15 07:19:00.000 015     27628.44  -3113.80  22524.44  35957.92
2022-01-15 07:20:00.000 015     27628.10  -3113.81  22524.36  35957.64
2022-01-15 07:21:00.000 015     27628.11  -3113.47  22524.21  35957.53
2022-01-15 07:22:00.000 015     27628.40  -3113.14  22524.17  35957.68
2022-01-15 07:23:00.000 015     27628.76  -3112.99  22524.13  35957.88
2022-01-15 07:24:00.000 015     27629.00  -3113.16  22524.21  35958.16
2022-01-15 07:25:00.000 015     27628.99  -3113.47  22524.30  35958.23
2022-01-15 07:26:00.000 015     27628.76  -3113.55  22524.29  35958.09
2022-01-15 07:27:00.000 015     27628.79  -3113.52  22524.28  35958.07
2022-01-15 07:28:00.000 015     27629.09  -3113.70  22524.38  35958.37
2022-01-15 07:29:00.000 015     27629.28  -3113.87  22524.46  35958.62
2022-01-15 07:30:00.000 015     27629.68  -3113.98  22524.56  35958.97
2022-01-15 07:31:00.000 015     27629.96  -3114.53  22524.75  35959.37
2022-01-15 07:32:00.000 015     27629.90  -3115.12  22524.93  35959.46
2022-01-15 07:33:00.000 015     27630.03  -3115.34  22525.03  35959.61
2022-01-15 07:34:00.000 015     27630.21  -3115.74  22525.16  35959.90
2022-01-15 07:35:00.000 015     27630.17  -3116.02  22525.21  35959.89
2022-01-15 07:36:00.000 015     27630.12  -3115.99  22525.21  35959.83
2022-01-15 07:37:00.000 015     27630.03  -3116.06  22525.18  35959.73
2022-01-15 07:38:00.000 015     27630.28  -3116.17  22525.13  35959.93
2022-01-15 07:39:00.000 015     27630.25  -3116.11  22525.10  35959.91
2022-01-15 07:40:00.000 015     27630.20  -3115.87  22525.04  35959.81
2022-01-15 07:41:00.000 015     27629.90  -3115.50  22524.91  35959.47
2022-01-15 07:42:00.000 015     27629.57  -3115.28  22524.77  35959.09
2022-01-15 07:43:00.000 015     27629.48  -3115.09  22524.68  35958.98
2022-01-15 07:44:00.000 015     27629.40  -3114.94  22524.62  35958.87
2022-01-15 07:45:00.000 015     27629.32  -3115.07  22524.65  35958.78
2022-01-15 07:46:00.000 015     27629.33  -3114.94  22524.60  35958.78
2022-01-15 07:47:00.000 015     27629.16  -3114.75  22524.55  35958.59
2022-01-15 07:48:00.000 015     27629.13  -3114.54  22524.50  35958.52
2022-01-15 07:49:00.000 015     27629.19  -3114.34  22524.49  35958.59
2022-01-15 07:50:00.000 015     27629.17  -3114.29  22524.51  35958.56
2022-01-15 07:51:00.000 015     27629.31  -3114.09  22524.50  35958.65
2022-01-15 07:52:00.000 015     27629.71  -3113.95  22524.56  35959.00
2022-01-15 07:53:00.000 015     27630.10  -3114.10  22524.72  35959.38
2022-01-15 07:54:00.000 015     27630.23  -3114.11  22524.86  35959.58
2022-01-15 07:55:00.000 015     27630.24  -3114.20  22524.96  35959.63
2022-01-15 07:56:00.000 015     27630.23  -3114.20  22525.00  35959.70
2022-01-15 07:57:00.000 015     27630.36  -3114.09  22525.03  35959.82
2022-01-15 07:58:00.000 015     27630.66  -3114.33  22525.21  35960.19
2022-01-15 07:59:00.000 015     27630.87  -3114.65  22525.35  35960.44
2022-01-15 08:00:00.000 015     27630.91  -3114.58  22525.40  35960.53
2022-01-15 08:01:00.000 015     27631.05  -3114.53  22525.43  35960.65
2022-01-15 08:02:00.000 015     27630.99  -3114.67  22525.58  35960.68
2022-01-15 08:03:00.000 015     27630.96  -3114.65  22525.59  35960.65
2022-01-15 08:04:00.000 015     27630.99  -3114.68  22525.64  35960.73
2022-01-15 08:05:00.000 015     27631.18  -3114.75  22525.76  35960.93
2022-01-15 08:06:00.000 015     27631.34  -3114.75  22525.79  35961.10
2022-01-15 08:07:00.000 015     27631.52  -3114.78  22525.83  35961.29
2022-01-15 08:08:00.000 015     27631.50  -3114.75  22525.86  35961.28
2022-01-15 08:09:00.000 015     27631.52  -3114.62  22525.88  35961.31
2022-01-15 08:10:00.000 015     27631.56  -3114.59  22525.86  35961.29
2022-01-15 08:11:00.000 015     27631.62  -3114.45  22525.89  35961.34
2022-01-15 08:12:00.000 015     27631.68  -3114.40  22525.93  35961.42
2022-01-15 08:13:00.000 015     27631.72  -3114.22  22525.95  35961.45
2022-01-15 08:14:00.000 015     27631.86  -3113.99  22525.94  35961.52
2022-01-15 08:15:00.000 015     27631.96  -3113.78  22525.94  35961.60
2022-01-15 08:16:00.000 015     27631.92  -3113.81  22526.00  35961.60
2022-01-15 08:17:00.000 015     27631.92  -3113.65  22525.95  35961.57
2022-01-15 08:18:00.000 015     27631.72  -3113.46  22525.94  35961.37
2022-01-15 08:19:00.000 015     27631.73  -3113.25  22525.97  35961.37
2022-01-15 08:20:00.000 015     27631.57  -3113.15  22525.93  35961.27
2022-01-15 08:21:00.000 015     27631.68  -3113.09  22525.98  35961.38
2022-01-15 08:22:00.000 015     27631.83  -3112.86  22526.02  35961.52
2022-01-15 08:23:00.000 015     27631.85  -3112.91  22526.11  35961.57
2022-01-15 08:24:00.000 015     27631.97  -3112.61  22526.13  35961.64
2022-01-15 08:25:00.000 015     27631.87  -3112.63  22526.15  35961.59
2022-01-15 08:26:00.000 015     27631.62  -3112.50  22526.20  35961.41
2022-01-15 08:27:00.000 015     27631.68  -3112.19  22526.19  35961.42
2022-01-15 08:28:00.000 015     27631.75  -3112.02  22526.20  35961.48
2022-01-15 08:29:00.000 015     27632.09  -3112.27  22526.41  35961.84
2022-01-15 08:30:00.000 015     27632.61  -3112.44  22526.67  35962.40
2022-01-15 08:31:00.000 015     27632.73  -3112.42  22526.73  35962.59
2022-01-15 08:32:00.000 015     27632.50  -3112.23  22526.72  35962.40
2022-01-15 08:33:00.000 015     27632.17  -3111.83  22526.65  35962.05
2022-01-15 08:34:00.000 015     27632.07  -3111.62  22526.58  35961.91
2022-01-15 08:35:00.000 015     27632.05  -3111.30  22526.53  35961.84
2022-01-15 08:36:00.000 015     27631.84  -3110.85  22526.38  35961.56
2022-01-15 08:37:00.000 015     27631.50  -3110.65  22526.28  35961.24
2022-01-15 08:38:00.000 015     27631.46  -3110.53  22526.27  35961.22
2022-01-15 08:39:00.000 015     27631.34  -3110.67  22526.31  35961.14
2022-01-15 08:40:00.000 015     27630.91  -3109.43  22526.03  35960.55
2022-01-15 08:41:00.000 015     27630.84  -3109.65  22526.10  35960.54
2022-01-15 08:42:00.000 015     27631.37  -3109.51  22526.14  35960.99
2022-01-15 08:43:00.000 015     27631.73  -3109.31  22526.14  35961.29
2022-01-15 08:44:00.000 015     27631.42  -3109.15  22526.23  35961.04
2022-01-15 08:45:00.000 015     27631.06  -3108.96  22526.14  35960.69
2022-01-15 08:46:00.000 015     27631.64  -3109.03  22526.31  35961.27
2022-01-15 08:47:00.000 015     27631.58  -3109.25  22526.45  35961.31
2022-01-15 08:48:00.000 015     27630.77  -3109.10  22526.44  35960.66
2022-01-15 08:49:00.000 015     27630.98  -3108.44  22526.31  35960.71
2022-01-15 08:50:00.000 015     27631.07  -3108.84  22526.52  35960.92
2022-01-15 08:51:00.000 015     27631.34  -3109.07  22526.71  35961.27
2022-01-15 08:52:00.000 015     27631.36  -3108.98  22526.72  35961.27
2022-01-15 08:53:00.000 015     27630.77  -3108.79  22526.71  35960.79
2022-01-15 08:54:00.000 015     27630.42  -3108.72  22526.66  35960.52
2022-01-15 08:55:00.000 015     27630.73  -3108.74  22526.79  35960.81
2022-01-15 08:56:00.000 015     27630.54  -3108.82  22526.88  35960.72
2022-01-15 08:57:00.000 015     27630.09  -3108.57  22526.80  35960.34
2022-01-15 08:58:00.000 015     27629.78  -3108.47  22526.76  35960.02
2022-01-15 08:59:00.000 015     27629.80  -3108.91  22526.93  35960.16
2022-01-15 09:00:00.000 015     27629.54  -3108.68  22526.90  35959.93
2022-01-15 09:01:00.000 015     27629.52  -3108.69  22526.96  35959.97
2022-01-15 09:02:00.000 015     27629.22  -3108.11  22526.78  35959.57
2022-01-15 09:03:00.000 015     27629.23  -3108.21  22526.84  35959.67
2022-01-15 09:04:00.000 015     27629.22  -3108.40  22526.95  35959.70
2022-01-15 09:05:00.000 015     27628.95  -3108.21  22526.88  35959.43
2022-01-15 09:06:00.000 015     27628.75  -3108.10  22526.87  35959.27
2022-01-15 09:07:00.000 015     27628.60  -3107.99  22526.83  35959.09
2022-01-15 09:08:00.000 015     27628.57  -3107.64  22526.82  35959.06
2022-01-15 09:09:00.000 015     27628.87  -3107.39  22526.87  35959.35
2022-01-15 09:10:00.000 015     27628.81  -3107.43  22526.85  35959.26
2022-01-15 09:11:00.000 015     27628.64  -3107.38  22526.85  35959.14
2022-01-15 09:12:00.000 015     27628.56  -3107.38  22526.92  35959.11
2022-01-15 09:13:00.000 015     27628.54  -3107.25  22526.89  35959.04
2022-01-15 09:14:00.000 015     27628.55  -3107.13  22526.97  35959.12
2022-01-15 09:15:00.000 015     27628.38  -3107.29  22527.04  35959.03
2022-01-15 09:16:00.000 015     27628.25  -3107.28  22527.03  35958.91
2022-01-15 09:17:00.000 015     27628.13  -3106.91  22526.96  35958.75
2022-01-15 09:18:00.000 015     27628.02  -3106.79  22526.86  35958.62
2022-01-15 09:19:00.000 015     27627.96  -3106.76  22526.92  35958.59
2022-01-15 09:20:00.000 015     27627.92  -3106.57  22526.89  35958.53
2022-01-15 09:21:00.000 015     27627.82  -3106.34  22526.82  35958.40
2022-01-15 09:22:00.000 015     27627.65  -3106.07  22526.71  35958.18
2022-01-15 09:23:00.000 015     27627.49  -3105.92  22526.69  35958.02
2022-01-15 09:24:00.000 015     27627.38  -3105.82  22526.68  35957.93
2022-01-15 09:25:00.000 015     27627.16  -3105.62  22526.54  35957.70
2022-01-15 09:26:00.000 015     27627.11  -3105.42  22526.47  35957.59
2022-01-15 09:27:00.000 015     27626.87  -3105.15  22526.39  35957.31
2022-01-15 09:28:00.000 015     27626.94  -3105.04  22526.41  35957.35
2022-01-15 09:29:00.000 015     27627.04  -3104.71  22526.39  35957.39
2022-01-15 09:30:00.000 015     27626.79  -3104.46  22526.36  35957.16
2022-01-15 09:31:00.000 015     27626.78  -3104.04  22526.23  35957.06
2022-01-15 09:32:00.000 015     27626.95  -3103.86  22526.19  35957.16
2022-01-15 09:33:00.000 015     27626.98  -3103.60  22526.20  35957.17
2022-01-15 09:34:00.000 015     27626.91  -3103.30  22526.09  35957.04
2022-01-15 09:35:00.000 015     27626.84  -3102.92  22526.07  35956.93
2022-01-15 09:36:00.000 015     27626.63  -3102.64  22526.01  35956.68
2022-01-15 09:37:00.000 015     27626.56  -3102.65  22525.94  35956.60
2022-01-15 09:38:00.000 015     27626.54  -3102.71  22525.99  35956.65
2022-01-15 09:39:00.000 015     27626.60  -3102.71  22526.01  35956.70
2022-01-15 09:40:00.000 015     27626.47  -3102.73  22526.06  35956.63
2022-01-15 09:41:00.000 015     27626.54  -3102.79  22526.02  35956.66
2022-01-15 09:42:00.000 015     27626.38  -3102.69  22526.06  35956.51
2022-01-15 09:43:00.000 015     27626.51  -3102.32  22525.95  35956.57
2022-01-15 09:44:00.000 015     27626.48  -3102.30  22525.90  35956.50
2022-01-15 09:45:00.000 015     27626.60  -3102.36  22526.02  35956.68
2022-01-15 09:46:00.000 015     27626.91  -3102.58  22526.10  35956.97
2022-01-15 09:47:00.000 015     27627.01  -3102.53  22526.17  35957.08
2022-01-15 09:48:00.000 015     27626.94  -3102.45  22526.13  35957.02
2022-01-15 09:49:00.000 015     27626.95  -3102.38  22526.15  35957.02
2022-01-15 09:50:00.000 015     27626.88  -3102.16  22526.09  35956.92
2022-01-15 09:51:00.000 015     27626.85  -3102.03  22526.04  35956.87
2022-01-15 09:52:00.000 015     27626.85  -3101.79  22526.01  35956.81
2022-01-15 09:53:00.000 015     27626.99  -3101.80  22526.03  35956.93
2022-01-15 09:54:00.000 015     27627.05  -3101.74  22525.99  35956.95
2022-01-15 09:55:00.000 015     27627.16  -3101.76  22526.01  35957.05
2022-01-15 09:56:00.000 015     27627.05  -3101.74  22525.94  35956.94
2022-01-15 09:57:00.000 015     27626.96  -3101.64  22525.89  35956.82
2022-01-15 09:58:00.000 015     27626.61  -3101.35  22525.76  35956.45
2022-01-15 09:59:00.000 015     27626.53  -3101.82  22525.81  35956.47
2022-01-15 10:00:00.000 015     27626.97  -3102.36  22526.07  35956.96
2022-01-15 10:01:00.000 015     27626.75  -3102.24  22525.99  35956.78
2022-01-15 10:02:00.000 015     27626.37  -3102.12  22525.79  35956.37
2022-01-15 10:03:00.000 015     27626.40  -3101.80  22525.66  35956.28
2022-01-15 10:04:00.000 015     27625.47  -3101.12  22525.27  35955.25
2022-01-15 10:05:00.000 015     27624.77  -3100.13  22524.82  35954.37
2022-01-15 10:06:00.000 015     27624.79  -3099.90  22524.56  35954.18
2022-01-15 10:07:00.000 015     27624.65  -3099.22  22524.29  35953.86
2022-01-15 10:08:00.000 015     27624.10  -3098.54  22523.97  35953.17
2022-01-15 10:09:00.000 015     27623.72  -3098.08  22523.68  35952.69
2022-01-15 10:10:00.000 015     27624.19  -3098.57  22523.81  35953.16
2022-01-15 10:11:00.000 015     27624.18  -3098.90  22523.95  35953.28
2022-01-15 10:12:00.000 015     27624.29  -3099.56  22524.15  35953.50
2022-01-15 10:13:00.000 015     27624.46  -3099.94  22524.32  35953.79
2022-01-15 10:14:00.000 015     27624.45  -3099.94  22524.27  35953.78
2022-01-15 10:15:00.000 015     27624.13  -3099.78  22524.20  35953.48
2022-01-15 10:16:00.000 015     27624.23  -3100.17  22524.31  35953.62
2022-01-15 10:17:00.000 015     27623.97  -3100.31  22524.28  35953.43
2022-01-15 10:18:00.000 015     27623.59  -3100.09  22524.16  35953.04
2022-01-15 10:19:00.000 015     27623.41  -3099.77  22523.94  35952.73
2022-01-15 10:20:00.000 015     27623.18  -3099.12  22523.63  35952.33
2022-01-15 10:21:00.000 015     27623.19  -3098.95  22523.46  35952.21
2022-01-15 10:22:00.000 015     27622.90  -3098.63  22523.30  35951.83
2022-01-15 10:23:00.000 015     27622.67  -3098.50  22523.18  35951.53
2022-01-15 10:24:00.000 015     27622.22  -3098.15  22522.89  35951.01
2022-01-15 10:25:00.000 015     27621.71  -3098.06  22522.75  35950.51
2022-01-15 10:26:00.000 015     27621.71  -3098.01  22522.68  35950.48
2022-01-15 10:27:00.000 015     27621.23  -3097.91  22522.49  35949.98
2022-01-15 10:28:00.000 015     27621.26  -3097.88  22522.45  35949.95
2022-01-15 10:29:00.000 015     27620.65  -3097.62  22522.16  35949.32
2022-01-15 10:30:00.000 015     27620.53  -3097.60  22522.15  35949.21
2022-01-15 10:31:00.000 015     27620.25  -3097.71  22522.01  35948.88
2022-01-15 10:32:00.000 015     27620.20  -3097.99  22522.01  35948.89
2022-01-15 10:33:00.000 015     27620.06  -3097.70  22521.92  35948.67
2022-01-15 10:34:00.000 015     27619.60  -3097.41  22521.68  35948.14
2022-01-15 10:35:00.000 015     27619.38  -3097.29  22521.55  35947.91
2022-01-15 10:36:00.000 015     27619.80  -3097.62  22521.63  35948.32
2022-01-15 10:37:00.000 015     27619.77  -3097.27  22521.48  35948.18
2022-01-15 10:38:00.000 015     27619.90  -3097.07  22521.43  35948.20
2022-01-15 10:39:00.000 015     27620.12  -3097.09  22521.45  35948.39
2022-01-15 10:40:00.000 015     27620.23  -3097.21  22521.50  35948.52
2022-01-15 10:41:00.000 015     27620.45  -3097.05  22521.35  35948.60
2022-01-15 10:42:00.000 015     27620.43  -3096.75  22521.25  35948.48
2022-01-15 10:43:00.000 015     27620.24  -3096.65  22521.15  35948.26
2022-01-15 10:44:00.000 015     27620.58  -3096.55  22521.08  35948.45
2022-01-15 10:45:00.000 015     27620.66  -3096.08  22520.97  35948.38
2022-01-15 10:46:00.000 015     27620.88  -3096.06  22520.91  35948.58
2022-01-15 10:47:00.000 015     27620.70  -3095.70  22520.80  35948.34
2022-01-15 10:48:00.000 015     27620.68  -3095.65  22520.66  35948.21
2022-01-15 10:49:00.000 015     27620.70  -3095.58  22520.55  35948.20
2022-01-15 10:50:00.000 015     27620.74  -3095.64  22520.53  35948.22
2022-01-15 10:51:00.000 015     27620.72  -3095.54  22520.50  35948.19
2022-01-15 10:52:00.000 015     27620.86  -3095.48  22520.47  35948.27
2022-01-15 10:53:00.000 015     27620.77  -3095.49  22520.36  35948.14
